Date,Country,ConfirmedToDate,NewConfirmed,PrevNewConfirmed,DaysToDouble_New,NewConfirmed_2DayAvg,DaysToDouble_2DayAvg,DeathsToDate,NewDeaths,PrevNewDeaths,DaysToDoubleDeath_New,NewDeaths_2DayAvg,DaysToDoubleDeath_2DayAvg,Recovered,Critical,NewCritical,NewCritical_2DayAvg,ActiveCases,DaysIn,DaysIn5,DaysIn100,DaysIn250,DaysIn1000,DaysInDeaths,DaysInDeaths5,DaysInDeaths100,DaysInDeaths250,DaysInDeaths1000,DaysInCritical,DaysInCritical5,DaysInCritical100,DaysInCritical250,DaysInCritical000
3/21/2020,Serbia,222,51,36,2.3,43.5,2.7,2,1,0,0.7,0.5,1.4,2,4,4,4,218,6,6,5,0,0,3,0,0,0,0,6,0,0,0,1
3/22/2020,Serbia,222,0,51,,25.5,6.0,2,0,1,,0.5,2.8,2,4,4,4,218,7,7,6,0,0,4,0,0,0,0,7,0,0,0,1
3/23/2020,Serbia,249,27,0,5.7,13.5,11.3,2,0,0,,,2.8,2,4,4,4,245,8,8,7,0,0,5,0,0,0,0,8,0,0,0,1
3/17/20,Seychelles,6,6,0,1.0,6,1.0,0,0,0,1.0,0,1.0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Seychelles,6,0,6,,3,,0,0,0,,0,,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Seychelles,6,0,0,,0,,0,0,0,,0,,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Seychelles,7,1,0,4.2,0.5,8.4,0,0,0,,0,,0,0,0,0,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Seychelles,7,0,1,,0.5,9.8,0,0,0,,0,,0,0,0,0,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Seychelles,7,0,0,,0,,0,0,0,,0,,0,0,0,0,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Seychelles,7,0,0,,0,,0,0,0,,0,,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Seychelles,7,0,0,,0,,0,0,0,,,,0,0,0,0,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Singapore,313,313,0,1.0,313,1.0,0,0,0,1.0,0,1.0,114,14,14,14,199,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
3/18/20,Singapore,345,32,313,4.4,172.5,4.4,0,0,0,,0,,117,14,14,14,228,2,2,2,2,0,0,0,0,0,0,2,2,0,0,1
3/18/20,Singapore,345,0,32,,16,10.0,0,0,0,,0,,117,14,14,14,228,3,3,3,3,0,0,0,0,0,0,3,3,0,0,1
3/19/2020,Singapore,385,40,0,4.0,20,8.0,0,0,0,,0,,124,14,14,14,261,4,4,4,4,0,0,0,0,0,0,4,4,0,0,1
3/20/2020,Singapore,432,47,40,3.9,43.5,4.2,2,2,0,,1,,131,14,14,14,299,5,5,5,5,0,1,0,0,0,0,5,5,0,0,1
3/21/2020,Singapore,455,23,47,9.1,35,6.0,2,0,2,,1,1.4,140,14,14,14,313,6,6,6,6,0,2,0,0,0,0,6,6,0,0,1
3/22/2020,Singapore,455,0,23,,11.5,19.1,2,0,0,,0,,144,14,14,14,309,7,7,7,7,0,3,0,0,0,0,7,7,0,0,1
3/23/2020,Singapore,509,54,0,4.0,27,8.0,2,0,0,,,,152,14,14,14,355,8,8,8,8,0,4,0,0,0,0,8,8,0,0,1
3/18/20,Sint Maarten,1,1,0,1.0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Sint Maarten,1,0,1,,0.5,,0,0,0,,0,,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Sint Maarten,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Sint Maarten,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Sint Maarten,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Sint Maarten,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Sint Maarten,1,0,0,,0,,0,0,0,,,,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Slovakia,105,105,0,1.0,105,1.0,0,0,0,1.0,0,1.0,0,2,2,2,105,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
3/18/20,Slovakia,124,19,105,3.9,62,3.9,0,0,0,,0,,0,2,2,2,124,2,2,2,0,0,0,0,0,0,0,2,0,0,0,1
3/18/20,Slovakia,124,0,19,,9.5,9.1,0,0,0,,0,,0,2,2,2,124,3,3,3,0,0,0,0,0,0,0,3,0,0,0,1
3/19/2020,Slovakia,137,13,0,6.7,6.5,13.4,0,0,0,,0,,0,2,2,2,137,4,4,4,0,0,0,0,0,0,0,4,0,0,0,1
3/20/2020,Slovakia,178,41,13,2.3,27,3.6,0,0,0,,0,,0,2,2,2,178,5,5,5,0,0,0,0,0,0,0,5,0,0,0,1
3/21/2020,Slovakia,185,7,41,17.8,24,5.2,0,0,0,,0,,7,2,2,2,178,6,6,6,0,0,0,0,0,0,0,6,0,0,0,1
3/22/2020,Slovakia,185,0,7,,3.5,35.6,0,0,0,,0,,7,2,2,2,178,7,7,7,0,0,0,0,0,0,0,7,0,0,0,1
3/23/2020,Slovakia,186,1,0,124.6,0.5,249.2,0,0,0,,,,7,2,2,2,179,8,8,8,0,0,0,0,0,0,0,8,0,0,0,1
3/17/20,Slovenia,286,286,0,1.0,286,1.0,1,1,0,1.0,1,1.0,0,4,4,4,285,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
3/18/20,Slovenia,319,33,286,6.0,159.5,6.0,1,0,1,,0.5,,0,6,6,5,318,2,2,2,2,0,2,0,0,0,0,2,1,0,0,1
3/18/20,Slovenia,319,0,33,,16.5,13.5,1,0,0,,0,,0,6,6,6,318,3,3,3,3,0,3,0,0,0,0,3,2,0,0,1
3/19/2020,Slovenia,341,22,0,10.1,11,20.2,1,0,0,,0,,0,6,6,6,340,4,4,4,4,0,4,0,0,0,0,4,3,0,0,1
3/20/2020,Slovenia,383,42,22,5.7,32,7.4,1,0,0,,0,,0,9,9,7.5,382,5,5,5,5,0,5,0,0,0,0,5,4,0,0,1
3/21/2020,Slovenia,414,31,42,8.6,36.5,7.3,2,1,0,0.7,0.5,1.4,0,12,12,10.5,412,6,6,6,6,0,6,0,0,0,0,6,5,0,0,1
3/22/2020,Slovenia,414,0,31,,15.5,18.6,2,0,1,,0.5,2.8,0,12,12,12,412,7,7,7,7,0,7,0,0,0,0,7,6,0,0,1
3/23/2020,Slovenia,442,28,0,10.3,14,20.6,3,1,0,1.4,0.5,2.8,0,12,12,12,439,8,8,8,8,0,8,0,0,0,0,8,7,0,0,1
3/17/20,Somalia,1,1,0,1.0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Somalia,1,0,1,,0.5,,0,0,0,,0,,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Somalia,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Somalia,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Somalia,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Somalia,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Somalia,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Somalia,1,0,0,,0,,0,0,0,,,,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,South Africa,116,116,0,1.0,116,1.0,0,0,0,1.0,0,1.0,0,0,0,0,116,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,South Africa,150,34,116,2.4,75,2.4,0,0,0,,0,,0,0,0,0,150,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,South Africa,150,0,34,,17,6.2,0,0,0,,0,,0,0,0,0,150,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,South Africa,202,52,0,2.0,26,4.0,0,0,0,,0,,0,0,0,0,202,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,South Africa,240,38,52,3.7,45,3.1,0,0,0,,0,,0,0,0,0,240,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,South Africa,274,34,38,4.9,36,4.7,0,0,0,,0,,2,0,0,0,272,6,6,6,1,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,South Africa,274,0,34,,17,11.2,0,0,0,,0,,2,0,0,0,272,7,7,7,2,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,South Africa,402,128,0,1.5,64,3.0,0,0,0,,,,4,0,0,0,398,8,8,8,3,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Spain,14769,14769,0,1.0,14769,1.0,638,638,0,1.0,638,1.0,1028,563,563,563,13103,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
3/18/20,Spain,18077,3308,14769,2.8,9038.5,2.8,831,193,638,2.3,415.5,2.3,1081,800,800,681.5,16165,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1
3/18/20,Spain,18077,0,3308,,1654,6.8,831,0,193,,96.5,6.0,1081,800,800,800,16165,3,3,3,3,3,3,3,3,3,0,3,3,3,3,1
3/19/2020,Spain,21571,3494,0,3.2,1747,6.5,1093,262,0,2.2,131,4.4,1107,939,939,869.5,19371,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1
3/20/2020,Spain,25496,3925,3494,3.5,3709.5,3.7,1378,285,262,2.7,273.5,2.8,1588,939,939,939,22530,5,5,5,5,5,5,5,5,5,2,5,5,5,5,1
3/21/2020,Spain,28768,3272,3925,4.8,3598.5,4.4,1772,394,285,2.4,339.5,2.8,2125,1612,1612,1275.5,24871,6,6,6,6,6,6,6,6,6,3,6,6,6,6,1
3/22/2020,Spain,28768,0,3272,,1636,10.6,1772,0,394,,197,6.3,2575,1785,1785,1698.5,24421,7,7,7,7,7,7,7,7,7,4,7,7,7,7,1
3/23/2020,Spain,33089,4321,0,4.0,2160.5,7.9,2206,434,0,2.9,217,5.7,3355,2355,2355,2070,27528,8,8,8,8,8,8,8,8,8,5,8,8,8,8,1
3/17/20,Sri Lanka,51,51,0,1.0,51,1.0,0,0,0,1.0,0,1.0,1,0,0,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Sri Lanka,60,9,51,3.9,30,3.9,0,0,0,,0,,3,0,0,0,57,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Sri Lanka,60,0,9,,4.5,8.9,0,0,0,,0,,3,0,0,0,57,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Sri Lanka,73,13,0,3.1,6.5,6.1,0,0,0,,0,,3,0,0,0,70,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Sri Lanka,77,4,13,12.3,8.5,5.8,0,0,0,,0,,3,0,0,0,74,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Sri Lanka,82,5,4,10.4,4.5,11.5,0,0,0,,0,,3,2,2,1,79,6,6,0,0,0,0,0,0,0,0,1,0,0,0,1
3/22/2020,Sri Lanka,82,0,5,,2.5,22.1,0,0,0,,0,,3,2,2,2,79,7,7,0,0,0,0,0,0,0,0,2,0,0,0,1
3/23/2020,Sri Lanka,92,10,0,5.5,5,11.1,0,0,0,,,,3,2,2,2,89,8,8,0,0,0,0,0,0,0,0,3,0,0,0,1
3/17/20,St. Barth,3,3,0,1.0,3,1.0,0,0,0,1.0,0,1.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,St. Barth,3,0,3,,1.5,,0,0,0,,0,,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,St. Barth,3,0,0,,0,,0,0,0,,0,,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,St. Barth,3,0,0,,0,,0,0,0,,0,,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,St. Barth,3,0,0,,0,,0,0,0,,0,,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,St. Barth,3,0,0,,0,,0,0,0,,0,,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,St. Barth,3,0,0,,0,,0,0,0,,0,,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,St. Barth,3,0,0,,0,,0,0,0,,,,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,St. Vincent Grenadines,1,1,0,1.0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,St. Vincent Grenadines,1,0,1,,0.5,,0,0,0,,0,,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,St. Vincent Grenadines,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,St. Vincent Grenadines,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,St. Vincent Grenadines,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,St. Vincent Grenadines,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,St. Vincent Grenadines,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,St. Vincent Grenadines,1,0,0,,0,,0,0,0,,,,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Sudan,2,2,0,1.0,2,1.0,1,1,0,1.0,1,1.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/18/20,Sudan,2,0,2,,1,,1,0,1,,0.5,,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1
3/18/20,Sudan,2,0,0,,0,,1,0,0,,0,,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1
3/19/2020,Sudan,2,0,0,,0,,1,0,0,,0,,0,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,1
3/20/2020,Sudan,2,0,0,,0,,1,0,0,,0,,0,0,0,0,1,5,0,0,0,0,5,0,0,0,0,0,0,0,0,1
3/21/2020,Sudan,2,0,0,,0,,1,0,0,,0,,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,0,0,0,0,1
3/22/2020,Sudan,2,0,0,,0,,1,0,0,,0,,0,0,0,0,1,7,0,0,0,0,7,0,0,0,0,0,0,0,0,1
3/23/2020,Sudan,2,0,0,,0,,1,0,0,,,,0,0,0,0,1,8,0,0,0,0,8,0,0,0,0,0,0,0,0,1
3/17/20,Suriname,1,1,0,1.0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Suriname,1,0,1,,0.5,,0,0,0,,0,,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Suriname,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Suriname,4,3,0,0.2,1.5,0.5,0,0,0,,0,,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Suriname,5,1,3,2.8,2,1.4,0,0,0,,0,,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Suriname,5,0,1,,0.5,7.0,0,0,0,,0,,0,0,0,0,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Suriname,5,0,0,,0,,0,0,0,,0,,0,0,0,0,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Suriname,5,0,0,,0,,0,0,0,,,,0,0,0,0,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Sweden,1301,1301,0,1.0,1301,1.0,10,10,0,1.0,10,1.0,1,12,12,12,1290,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0
3/18/20,Sweden,1439,138,1301,6.5,719.5,6.5,11,1,10,7.0,5.5,7.0,15,12,12,12,1413,2,2,2,2,2,2,2,0,0,0,2,2,0,0,1
3/18/20,Sweden,1439,0,138,,69,14.3,11,0,1,,0.5,15.4,15,12,12,12,1413,3,3,3,3,3,3,3,0,0,0,3,3,0,0,1
3/19/2020,Sweden,1639,200,0,4.9,100,9.9,16,5,0,1.5,2.5,3.1,16,21,21,16.5,1607,4,4,4,4,4,4,4,0,0,0,4,4,0,0,1
3/20/2020,Sweden,1770,131,200,8.6,165.5,6.8,20,4,5,2.8,4.5,2.5,16,21,21,21,1734,5,5,5,5,5,5,5,0,0,0,5,5,0,0,1
3/21/2020,Sweden,1934,164,131,7.4,147.5,8.2,21,1,4,14.0,2.5,5.6,16,71,71,46,1897,6,6,6,6,6,6,6,0,0,0,6,6,0,0,1
3/22/2020,Sweden,1934,0,164,,82,16.2,21,0,1,,0.5,29.4,16,76,76,73.5,1897,7,7,7,7,7,7,7,0,0,0,7,7,0,0,1
3/23/2020,Sweden,2046,112,0,11.9,56,23.7,25,4,0,3.7,2,7.3,16,104,104,90,2005,8,8,8,8,8,8,8,0,0,0,8,8,1,0,1
3/17/20,Switzerland,3115,3115,0,1.0,3115,1.0,33,33,0,1.0,33,1.0,15,0,0,0,3067,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
3/18/20,Switzerland,4222,1107,3115,1.9,2111,1.9,43,10,33,2.3,21.5,2.3,15,0,0,0,4164,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1
3/18/20,Switzerland,4222,0,1107,,553.5,5.3,43,0,10,,5,6.0,15,0,0,0,4164,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1
3/19/2020,Switzerland,5615,1393,0,2.1,696.5,4.2,56,13,0,2.3,6.5,4.6,15,0,0,0,5544,4,4,4,4,4,4,4,0,0,0,0,0,0,0,1
3/20/2020,Switzerland,6863,1248,1393,3.1,1320.5,2.9,80,24,13,1.6,18.5,2.1,15,141,141,70.5,6768,5,5,5,5,5,5,5,0,0,0,1,1,1,0,1
3/21/2020,Switzerland,7474,611,1248,7.8,929.5,5.1,98,18,24,3.1,21,2.7,131,141,141,141,7245,6,6,6,6,6,6,6,0,0,0,2,2,2,0,1
3/22/2020,Switzerland,7474,0,611,,305.5,16.6,98,0,18,,9,7.6,131,141,141,141,7245,7,7,7,7,7,7,7,0,0,0,3,3,3,0,1
3/23/2020,Switzerland,8547,1073,0,4.7,536.5,9.5,118,20,0,3.4,10,6.9,131,141,141,141,8298,8,8,8,8,8,8,8,1,0,0,4,4,4,0,1
3/22/2020,Syria,1,1,0,1.0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/23/2020,Syria,1,0,1,0.7,1,0.7,0,0,0,,1,,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Taiwan,100,100,0,1.0,100,1.0,1,1,0,1.0,1,1.0,20,0,0,0,79,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
3/18/20,Taiwan,108,8,100,6.9,54,6.9,1,0,1,,0.5,,22,0,0,0,85,2,2,2,0,0,2,0,0,0,0,0,0,0,0,1
3/18/20,Taiwan,108,0,8,,4,14.9,1,0,0,,0,,22,0,0,0,85,3,3,3,0,0,3,0,0,0,0,0,0,0,0,1
3/19/2020,Taiwan,135,27,0,2.2,13.5,4.4,2,1,0,0.7,0.5,1.4,26,0,0,0,107,4,4,4,0,0,4,0,0,0,0,0,0,0,0,1
3/20/2020,Taiwan,153,18,27,4.2,22.5,3.3,2,0,1,,0.5,2.8,28,0,0,0,123,5,5,5,0,0,5,0,0,0,0,0,0,0,0,1
3/21/2020,Taiwan,169,16,18,5.4,17,5.1,2,0,0,,0,,28,0,0,0,139,6,6,6,0,0,6,0,0,0,0,0,0,0,0,1
3/22/2020,Taiwan,169,0,16,,8,12.2,2,0,0,,0,,28,0,0,0,139,7,7,7,0,0,7,0,0,0,0,0,0,0,0,1
3/23/2020,Taiwan,195,26,0,3.7,13,7.5,2,0,0,,,,28,0,0,0,165,8,8,8,0,0,8,0,0,0,0,0,0,0,0,1
3/17/20,Tanzania,3,3,0,1.0,3,1.0,0,0,0,1.0,0,1.0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Tanzania,6,3,3,0.7,3,0.7,0,0,0,,0,,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Tanzania,6,0,3,,1.5,2.8,0,0,0,,0,,0,0,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Tanzania,6,0,0,,0,,0,0,0,,0,,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Tanzania,6,0,0,,0,,0,0,0,,0,,0,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Tanzania,12,6,0,0.7,3,1.4,0,0,0,,0,,0,0,0,0,12,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Tanzania,12,0,6,,3,2.8,0,0,0,,0,,0,0,0,0,12,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Tanzania,12,0,0,,3,2.8,0,0,0,,,,0,0,0,0,12,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Thailand,212,212,0,1.0,212,1.0,1,1,0,1.0,1,1.0,41,1,1,1,170,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
3/18/20,Thailand,272,60,212,2.0,136,2.0,1,0,1,,0.5,,42,1,1,1,229,2,2,2,1,0,2,0,0,0,0,2,0,0,0,1
3/18/20,Thailand,272,0,60,,30,5.3,1,0,0,,0,,42,1,1,1,229,3,3,3,2,0,3,0,0,0,0,3,0,0,0,1
3/19/2020,Thailand,322,50,0,3.2,25,6.4,1,0,0,,0,,42,1,1,1,279,4,4,4,3,0,4,0,0,0,0,4,0,0,0,1
3/20/2020,Thailand,411,89,50,2.2,69.5,2.8,1,0,0,,0,,42,1,1,1,368,5,5,5,4,0,5,0,0,0,0,5,0,0,0,1
3/21/2020,Thailand,599,188,89,1.4,138.5,1.9,1,0,0,,0,,44,7,7,4,554,6,6,6,5,0,6,0,0,0,0,6,1,0,0,1
3/22/2020,Thailand,599,0,188,,94,4.1,1,0,0,,0,,44,7,7,7,554,7,7,7,6,0,7,0,0,0,0,7,2,0,0,1
3/23/2020,Thailand,721,122,0,3.2,61,6.4,1,0,0,,,,52,7,7,7,668,8,8,8,7,0,8,0,0,0,0,8,3,0,0,1
3/21/2020,Timor-Leste,1,1,0,1.0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/22/2020,Timor-Leste,1,0,1,,0.5,,0,0,0,,0,,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Timor-Leste,1,0,0,,0.5,1.4,0,0,0,,,,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Togo,1,1,0,1.0,1,1.0,0,0,0,1.0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Togo,1,0,1,,0.5,,0,0,0,,0,,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Togo,1,0,0,,0,,0,0,0,,0,,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Togo,9,8,0,0.1,4,0.2,0,0,0,,0,,0,0,0,0,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Togo,16,7,8,0.9,7.5,0.8,0,0,0,,0,,0,0,0,0,16,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Togo,16,0,7,,3.5,3.2,0,0,0,,0,,0,0,0,0,16,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Togo,16,0,0,,0,,0,0,0,,0,,0,0,0,0,16,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Togo,18,2,0,5.6,1,11.2,0,0,0,,,,0,0,0,0,18,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Trinidad and Tobago,7,7,0,1.0,7,1.0,0,0,0,1.0,0,1.0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/20,Trinidad and Tobago,9,2,7,2.5,4.5,2.5,0,0,0,,0,,0,0,0,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3/18/20,Trinidad and Tobago,9,0,2,,1,6.3,0,0,0,,0,,0,0,0,0,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
3/19/2020,Trinidad and Tobago,9,0,0,,0,,0,0,0,,0,,0,0,0,0,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
3/20/2020,Trinidad and Tobago,49,40,0,0.2,20,0.3,0,0,0,,0,,0,0,0,0,49,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1
3/21/2020,Trinidad and Tobago,50,1,40,34.3,20.5,1.7,0,0,0,,0,,0,0,0,0,50,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
3/22/2020,Trinidad and Tobago,50,0,1,,0.5,70.0,0,0,0,,0,,0,0,0,0,50,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1
3/23/2020,Trinidad and Tobago,50,0,0,,0.5,70.0,0,0,0,,,,0,0,0,0,50,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1
3/17/20,Tunisia,29,29,0,1.0,29,1.0,0,0,0,1.0,0,1.0,1,2,2,2,28,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3/18/20,Tunisia,39,10,29,2.0,19.5,2.0,1,1,0,,0.5,,1,2,2,2,37,2,2,0,0,0,1,0,0,0,0,2,0,0,0,1
3/18/20,Tunisia,39,0,10,,5,5.2,1,0,1,,0.5,1.4,1,2,2,2,37,3,3,0,0,0,2,0,0,0,0,3,0,0,0,1
3/19/2020,Tunisia,54,15,0,1.7,7.5,3.5,1,0,0,,0,,1,2,2,2,52,4,4,0,0,0,3,0,0,0,0,4,0,0,0,1
