Date,StateCode,State,County,Confirmed,Deaths,Recovered
3/17/2020,GA,Georgia,Lamar,,-,-
3/18/2020,GA,Georgia,Lamar,,-,-
3/19/2020,GA,Georgia,Lamar,,-,-
3/2/2020,GA,Georgia,Laurens,,-,-
3/3/2020,GA,Georgia,Laurens,,-,-
3/4/2020,GA,Georgia,Laurens,,-,-
3/5/2020,GA,Georgia,Laurens,,-,-
3/6/2020,GA,Georgia,Laurens,,-,-
3/7/2020,GA,Georgia,Laurens,,-,-
3/8/2020,GA,Georgia,Laurens,,-,-
3/9/2020,GA,Georgia,Laurens,,-,-
3/10/2020,GA,Georgia,Laurens,,-,-
3/11/2020,GA,Georgia,Laurens,,-,-
3/12/2020,GA,Georgia,Laurens,,-,-
3/13/2020,GA,Georgia,Laurens,,-,-
3/14/2020,GA,Georgia,Laurens,,-,-
3/15/2020,GA,Georgia,Laurens,,-,-
3/16/2020,GA,Georgia,Laurens,,-,-
3/17/2020,GA,Georgia,Laurens,,-,-
3/18/2020,GA,Georgia,Laurens,,-,-
3/20/2020,GA,Georgia,Laurens,,-,-
3/21/2020,GA,Georgia,Laurens,,-,-
3/2/2020,GA,Georgia,Lee,,-,-
3/3/2020,GA,Georgia,Lee,,-,-
3/4/2020,GA,Georgia,Lee,,-,-
3/5/2020,GA,Georgia,Lee,,-,-
3/6/2020,GA,Georgia,Lee,,-,-
3/7/2020,GA,Georgia,Lee,,-,-
3/8/2020,GA,Georgia,Lee,,-,-
3/9/2020,GA,Georgia,Lee,,-,-
3/10/2020,GA,Georgia,Lee,,-,-
3/12/2020,GA,Georgia,Lee,,-,-
3/13/2020,GA,Georgia,Lee,,-,-
3/14/2020,GA,Georgia,Lee,,-,-
3/16/2020,GA,Georgia,Lee,,-,-
3/17/2020,GA,Georgia,Lee,,-,-
3/2/2020,GA,Georgia,Lincoln,,-,-
3/3/2020,GA,Georgia,Lincoln,,-,-
3/4/2020,GA,Georgia,Lincoln,,-,-
3/5/2020,GA,Georgia,Lincoln,,-,-
3/6/2020,GA,Georgia,Lincoln,,-,-
3/7/2020,GA,Georgia,Lincoln,,-,-
3/8/2020,GA,Georgia,Lincoln,,-,-
3/9/2020,GA,Georgia,Lincoln,,-,-
3/10/2020,GA,Georgia,Lincoln,,-,-
3/11/2020,GA,Georgia,Lincoln,,-,-
3/12/2020,GA,Georgia,Lincoln,,-,-
3/13/2020,GA,Georgia,Lincoln,,-,-
3/14/2020,GA,Georgia,Lincoln,,-,-
3/15/2020,GA,Georgia,Lincoln,,-,-
3/16/2020,GA,Georgia,Lincoln,,-,-
3/17/2020,GA,Georgia,Lincoln,,-,-
3/18/2020,GA,Georgia,Lincoln,,-,-
3/19/2020,GA,Georgia,Lincoln,,-,-
3/20/2020,GA,Georgia,Lincoln,,-,-
3/2/2020,GA,Georgia,Lowndes,,-,-
3/3/2020,GA,Georgia,Lowndes,,-,-
3/4/2020,GA,Georgia,Lowndes,,-,-
3/5/2020,GA,Georgia,Lowndes,,-,-
3/6/2020,GA,Georgia,Lowndes,,-,-
3/7/2020,GA,Georgia,Lowndes,,-,-
3/8/2020,GA,Georgia,Lowndes,,-,-
3/9/2020,GA,Georgia,Lowndes,,-,-
3/10/2020,GA,Georgia,Lowndes,,-,-
3/12/2020,GA,Georgia,Lowndes,,-,-
3/13/2020,GA,Georgia,Lowndes,,-,-
3/14/2020,GA,Georgia,Lowndes,,-,-
3/21/2020,GA,Georgia,Lowndes,,-,-
3/2/2020,GA,Georgia,Miller,,-,-
3/3/2020,GA,Georgia,Miller,,-,-
3/4/2020,GA,Georgia,Miller,,-,-
3/5/2020,GA,Georgia,Miller,,-,-
3/6/2020,GA,Georgia,Miller,,-,-
3/7/2020,GA,Georgia,Miller,,-,-
3/8/2020,GA,Georgia,Miller,,-,-
3/9/2020,GA,Georgia,Miller,,-,-
3/10/2020,GA,Georgia,Miller,,-,-
3/11/2020,GA,Georgia,Miller,,-,-
3/12/2020,GA,Georgia,Miller,,-,-
3/13/2020,GA,Georgia,Miller,,-,-
3/14/2020,GA,Georgia,Miller,,-,-
3/15/2020,GA,Georgia,Miller,,-,-
3/16/2020,GA,Georgia,Miller,,-,-
3/17/2020,GA,Georgia,Miller,,-,-
3/18/2020,GA,Georgia,Miller,,-,-
3/19/2020,GA,Georgia,Miller,,-,-
3/21/2020,GA,Georgia,Miller,,-,-
3/2/2020,GA,Georgia,Monroe,,-,-
3/3/2020,GA,Georgia,Monroe,,-,-
3/4/2020,GA,Georgia,Monroe,,-,-
3/5/2020,GA,Georgia,Monroe,,-,-
3/6/2020,GA,Georgia,Monroe,,-,-
3/7/2020,GA,Georgia,Monroe,,-,-
3/8/2020,GA,Georgia,Monroe,,-,-
3/9/2020,GA,Georgia,Monroe,,-,-
3/10/2020,GA,Georgia,Monroe,,-,-
3/11/2020,GA,Georgia,Monroe,,-,-
3/12/2020,GA,Georgia,Monroe,,-,-
3/13/2020,GA,Georgia,Monroe,,-,-
3/14/2020,GA,Georgia,Monroe,,-,-
3/15/2020,GA,Georgia,Monroe,,-,-
3/16/2020,GA,Georgia,Monroe,,-,-
3/17/2020,GA,Georgia,Monroe,,-,-
3/18/2020,GA,Georgia,Monroe,,-,-
3/19/2020,GA,Georgia,Monroe,,-,-
3/21/2020,GA,Georgia,Monroe,,-,-
3/2/2020,GA,Georgia,Muscogee,,-,-
3/3/2020,GA,Georgia,Muscogee,,-,-
3/4/2020,GA,Georgia,Muscogee,,-,-
3/5/2020,GA,Georgia,Muscogee,,-,-
3/6/2020,GA,Georgia,Muscogee,,-,-
3/7/2020,GA,Georgia,Muscogee,,-,-
3/8/2020,GA,Georgia,Muscogee,,-,-
3/9/2020,GA,Georgia,Muscogee,,-,-
3/10/2020,GA,Georgia,Muscogee,,-,-
3/11/2020,GA,Georgia,Muscogee,,-,-
3/12/2020,GA,Georgia,Muscogee,,-,-
3/13/2020,GA,Georgia,Muscogee,,-,-
3/14/2020,GA,Georgia,Muscogee,,-,-
3/15/2020,GA,Georgia,Muscogee,,-,-
3/16/2020,GA,Georgia,Muscogee,,-,-
3/17/2020,GA,Georgia,Muscogee,,-,-
3/18/2020,GA,Georgia,Muscogee,,-,-
3/20/2020,GA,Georgia,Muscogee,,-,-
3/2/2020,GA,Georgia,Newton,,-,-
3/3/2020,GA,Georgia,Newton,,-,-
3/4/2020,GA,Georgia,Newton,,-,-
3/5/2020,GA,Georgia,Newton,,-,-
3/6/2020,GA,Georgia,Newton,,-,-
3/7/2020,GA,Georgia,Newton,,-,-
3/8/2020,GA,Georgia,Newton,,-,-
3/9/2020,GA,Georgia,Newton,,-,-
3/10/2020,GA,Georgia,Newton,,-,-
3/11/2020,GA,Georgia,Newton,,-,-
3/12/2020,GA,Georgia,Newton,,-,-
3/13/2020,GA,Georgia,Newton,,-,-
3/14/2020,GA,Georgia,Newton,,-,-
3/16/2020,GA,Georgia,Newton,,-,-
3/17/2020,GA,Georgia,Newton,,-,-
3/19/2020,GA,Georgia,Newton,,-,-
3/21/2020,GA,Georgia,Newton,,-,-
3/2/2020,GA,Georgia,Oconee,,-,-
3/3/2020,GA,Georgia,Oconee,,-,-
3/4/2020,GA,Georgia,Oconee,,-,-
3/5/2020,GA,Georgia,Oconee,,-,-
3/6/2020,GA,Georgia,Oconee,,-,-
3/7/2020,GA,Georgia,Oconee,,-,-
3/8/2020,GA,Georgia,Oconee,,-,-
3/9/2020,GA,Georgia,Oconee,,-,-
3/10/2020,GA,Georgia,Oconee,,-,-
3/11/2020,GA,Georgia,Oconee,,-,-
3/12/2020,GA,Georgia,Oconee,,-,-
3/13/2020,GA,Georgia,Oconee,,-,-
3/14/2020,GA,Georgia,Oconee,,-,-
3/15/2020,GA,Georgia,Oconee,,-,-
3/16/2020,GA,Georgia,Oconee,,-,-
3/17/2020,GA,Georgia,Oconee,,-,-
3/18/2020,GA,Georgia,Oconee,,-,-
3/19/2020,GA,Georgia,Oconee,,-,-
3/21/2020,GA,Georgia,Oconee,,-,-
3/2/2020,GA,Georgia,Paulding,,-,-
3/3/2020,GA,Georgia,Paulding,,-,-
3/4/2020,GA,Georgia,Paulding,,-,-
3/5/2020,GA,Georgia,Paulding,,-,-
3/6/2020,GA,Georgia,Paulding,,-,-
3/7/2020,GA,Georgia,Paulding,,-,-
3/8/2020,GA,Georgia,Paulding,,-,-
3/9/2020,GA,Georgia,Paulding,,-,-
3/10/2020,GA,Georgia,Paulding,,-,-
3/11/2020,GA,Georgia,Paulding,,-,-
3/12/2020,GA,Georgia,Paulding,,-,-
3/13/2020,GA,Georgia,Paulding,,-,-
3/14/2020,GA,Georgia,Paulding,,-,-
3/15/2020,GA,Georgia,Paulding,,-,-
3/17/2020,GA,Georgia,Paulding,,-,-
3/19/2020,GA,Georgia,Paulding,,-,-
3/20/2020,GA,Georgia,Paulding,,-,-
3/2/2020,GA,Georgia,Peach,,-,-
3/3/2020,GA,Georgia,Peach,,-,-
3/4/2020,GA,Georgia,Peach,,-,-
3/5/2020,GA,Georgia,Peach,,-,-
3/6/2020,GA,Georgia,Peach,,-,-
3/7/2020,GA,Georgia,Peach,,-,-
3/8/2020,GA,Georgia,Peach,,-,-
3/9/2020,GA,Georgia,Peach,,-,-
3/10/2020,GA,Georgia,Peach,,-,-
3/11/2020,GA,Georgia,Peach,,-,-
3/12/2020,GA,Georgia,Peach,,-,-
3/13/2020,GA,Georgia,Peach,,-,-
3/14/2020,GA,Georgia,Peach,,-,-
3/15/2020,GA,Georgia,Peach,,-,-
3/16/2020,GA,Georgia,Peach,,-,-
3/17/2020,GA,Georgia,Peach,,-,-
3/18/2020,GA,Georgia,Peach,,-,-
3/20/2020,GA,Georgia,Peach,,-,-
3/2/2020,GA,Georgia,Pickens,,-,-
3/3/2020,GA,Georgia,Pickens,,-,-
3/4/2020,GA,Georgia,Pickens,,-,-
3/5/2020,GA,Georgia,Pickens,,-,-
3/6/2020,GA,Georgia,Pickens,,-,-
3/7/2020,GA,Georgia,Pickens,,-,-
3/8/2020,GA,Georgia,Pickens,,-,-
3/9/2020,GA,Georgia,Pickens,,-,-
3/10/2020,GA,Georgia,Pickens,,-,-
3/11/2020,GA,Georgia,Pickens,,-,-
3/12/2020,GA,Georgia,Pickens,,-,-
3/13/2020,GA,Georgia,Pickens,,-,-
3/14/2020,GA,Georgia,Pickens,,-,-
3/15/2020,GA,Georgia,Pickens,,-,-
3/16/2020,GA,Georgia,Pickens,,-,-
3/17/2020,GA,Georgia,Pickens,,-,-
3/18/2020,GA,Georgia,Pickens,,-,-
3/19/2020,GA,Georgia,Pickens,,-,-
3/21/2020,GA,Georgia,Pickens,,-,-
3/2/2020,GA,Georgia,Polk,,-,-
3/3/2020,GA,Georgia,Polk,,-,-
3/4/2020,GA,Georgia,Polk,,-,-
3/5/2020,GA,Georgia,Polk,,-,-
3/6/2020,GA,Georgia,Polk,,-,-
3/8/2020,GA,Georgia,Polk,,-,-
3/9/2020,GA,Georgia,Polk,,-,-
3/10/2020,GA,Georgia,Polk,,-,-
3/11/2020,GA,Georgia,Polk,,-,-
3/12/2020,GA,Georgia,Polk,,-,-
3/13/2020,GA,Georgia,Polk,,-,-
3/14/2020,GA,Georgia,Polk,,-,-
3/15/2020,GA,Georgia,Polk,,-,-
3/16/2020,GA,Georgia,Polk,,-,-
3/17/2020,GA,Georgia,Polk,,-,-
3/18/2020,GA,Georgia,Polk,,-,-
3/19/2020,GA,Georgia,Polk,,-,-
3/2/2020,GA,Georgia,Richmond,,-,-
3/3/2020,GA,Georgia,Richmond,,-,-
3/4/2020,GA,Georgia,Richmond,,-,-
3/5/2020,GA,Georgia,Richmond,,-,-
3/6/2020,GA,Georgia,Richmond,,-,-
3/7/2020,GA,Georgia,Richmond,,-,-
3/8/2020,GA,Georgia,Richmond,,-,-
3/9/2020,GA,Georgia,Richmond,,-,-
3/10/2020,GA,Georgia,Richmond,,-,-
3/11/2020,GA,Georgia,Richmond,,-,-
3/12/2020,GA,Georgia,Richmond,,-,-
3/13/2020,GA,Georgia,Richmond,,-,-
3/14/2020,GA,Georgia,Richmond,,-,-
3/15/2020,GA,Georgia,Richmond,,-,-
3/16/2020,GA,Georgia,Richmond,,-,-
3/18/2020,GA,Georgia,Richmond,,-,-
3/2/2020,GA,Georgia,Rockdale,,-,-
3/3/2020,GA,Georgia,Rockdale,,-,-
3/4/2020,GA,Georgia,Rockdale,,-,-
3/5/2020,GA,Georgia,Rockdale,,-,-
3/6/2020,GA,Georgia,Rockdale,,-,-
3/7/2020,GA,Georgia,Rockdale,,-,-
3/8/2020,GA,Georgia,Rockdale,,-,-
3/9/2020,GA,Georgia,Rockdale,,-,-
3/10/2020,GA,Georgia,Rockdale,,-,-
3/11/2020,GA,Georgia,Rockdale,,-,-
3/12/2020,GA,Georgia,Rockdale,,-,-
3/13/2020,GA,Georgia,Rockdale,,-,-
3/14/2020,GA,Georgia,Rockdale,,-,-
3/15/2020,GA,Georgia,Rockdale,,-,-
3/16/2020,GA,Georgia,Rockdale,,-,-
3/20/2020,GA,Georgia,Rockdale,,-,-
3/2/2020,GA,Georgia,Spalding,,-,-
3/3/2020,GA,Georgia,Spalding,,-,-
3/4/2020,GA,Georgia,Spalding,,-,-
3/5/2020,GA,Georgia,Spalding,,-,-
3/6/2020,GA,Georgia,Spalding,,-,-
3/7/2020,GA,Georgia,Spalding,,-,-
3/8/2020,GA,Georgia,Spalding,,-,-
3/9/2020,GA,Georgia,Spalding,,-,-
3/10/2020,GA,Georgia,Spalding,,-,-
3/11/2020,GA,Georgia,Spalding,,-,-
3/12/2020,GA,Georgia,Spalding,,-,-
3/13/2020,GA,Georgia,Spalding,,-,-
3/14/2020,GA,Georgia,Spalding,,-,-
3/15/2020,GA,Georgia,Spalding,,-,-
3/16/2020,GA,Georgia,Spalding,,-,-
3/17/2020,GA,Georgia,Spalding,,-,-
3/18/2020,GA,Georgia,Spalding,,-,-
3/19/2020,GA,Georgia,Spalding,,-,-
3/21/2020,GA,Georgia,Spalding,,-,-
3/2/2020,GA,Georgia,Sumter,,-,-
3/3/2020,GA,Georgia,Sumter,,-,-
3/4/2020,GA,Georgia,Sumter,,-,-
3/5/2020,GA,Georgia,Sumter,,-,-
3/6/2020,GA,Georgia,Sumter,,-,-
3/7/2020,GA,Georgia,Sumter,,-,-
3/8/2020,GA,Georgia,Sumter,,-,-
3/9/2020,GA,Georgia,Sumter,,-,-
3/10/2020,GA,Georgia,Sumter,,-,-
3/11/2020,GA,Georgia,Sumter,,-,-
3/12/2020,GA,Georgia,Sumter,,-,-
3/13/2020,GA,Georgia,Sumter,,-,-
3/14/2020,GA,Georgia,Sumter,,-,-
3/15/2020,GA,Georgia,Sumter,,-,-
3/16/2020,GA,Georgia,Sumter,,-,-
3/17/2020,GA,Georgia,Sumter,,-,-
3/18/2020,GA,Georgia,Sumter,,-,-
3/19/2020,GA,Georgia,Sumter,,-,-
3/21/2020,GA,Georgia,Sumter,,-,-
3/2/2020,GA,Georgia,Terrell,,-,-
3/3/2020,GA,Georgia,Terrell,,-,-
3/4/2020,GA,Georgia,Terrell,,-,-
3/5/2020,GA,Georgia,Terrell,,-,-
3/6/2020,GA,Georgia,Terrell,,-,-
3/7/2020,GA,Georgia,Terrell,,-,-
3/8/2020,GA,Georgia,Terrell,,-,-
3/9/2020,GA,Georgia,Terrell,,-,-
3/10/2020,GA,Georgia,Terrell,,-,-
3/11/2020,GA,Georgia,Terrell,,-,-
3/12/2020,GA,Georgia,Terrell,,-,-
3/13/2020,GA,Georgia,Terrell,,-,-
3/14/2020,GA,Georgia,Terrell,,-,-
3/15/2020,GA,Georgia,Terrell,,-,-
3/16/2020,GA,Georgia,Terrell,,-,-
3/17/2020,GA,Georgia,Terrell,,-,-
3/18/2020,GA,Georgia,Terrell,,-,-
3/19/2020,GA,Georgia,Terrell,,-,-
3/21/2020,GA,Georgia,Terrell,,-,-
3/2/2020,GA,Georgia,Tift,,-,-
3/3/2020,GA,Georgia,Tift,,-,-
3/4/2020,GA,Georgia,Tift,,-,-
3/5/2020,GA,Georgia,Tift,,-,-
3/6/2020,GA,Georgia,Tift,,-,-
3/7/2020,GA,Georgia,Tift,,-,-
3/8/2020,GA,Georgia,Tift,,-,-
3/9/2020,GA,Georgia,Tift,,-,-
3/10/2020,GA,Georgia,Tift,,-,-
3/11/2020,GA,Georgia,Tift,,-,-
3/12/2020,GA,Georgia,Tift,,-,-
3/13/2020,GA,Georgia,Tift,,-,-
3/14/2020,GA,Georgia,Tift,,-,-
3/15/2020,GA,Georgia,Tift,,-,-
3/16/2020,GA,Georgia,Tift,,-,-
3/17/2020,GA,Georgia,Tift,,-,-
3/18/2020,GA,Georgia,Tift,,-,-
3/19/2020,GA,Georgia,Tift,,-,-
3/2/2020,GA,Georgia,Troup,,-,-
3/3/2020,GA,Georgia,Troup,,-,-
3/4/2020,GA,Georgia,Troup,,-,-
3/5/2020,GA,Georgia,Troup,,-,-
3/6/2020,GA,Georgia,Troup,,-,-
3/7/2020,GA,Georgia,Troup,,-,-
3/8/2020,GA,Georgia,Troup,,-,-
3/9/2020,GA,Georgia,Troup,,-,-
3/10/2020,GA,Georgia,Troup,,-,-
3/11/2020,GA,Georgia,Troup,,-,-
3/12/2020,GA,Georgia,Troup,,-,-
3/13/2020,GA,Georgia,Troup,,-,-
3/14/2020,GA,Georgia,Troup,,-,-
3/15/2020,GA,Georgia,Troup,,-,-
3/18/2020,GA,Georgia,Troup,,-,-
3/19/2020,GA,Georgia,Troup,,-,-
3/2/2020,GA,Georgia,Turner,,-,-
3/3/2020,GA,Georgia,Turner,,-,-
3/4/2020,GA,Georgia,Turner,,-,-
3/5/2020,GA,Georgia,Turner,,-,-
3/6/2020,GA,Georgia,Turner,,-,-
3/7/2020,GA,Georgia,Turner,,-,-
3/8/2020,GA,Georgia,Turner,,-,-
3/9/2020,GA,Georgia,Turner,,-,-
3/10/2020,GA,Georgia,Turner,,-,-
3/11/2020,GA,Georgia,Turner,,-,-
3/12/2020,GA,Georgia,Turner,,-,-
3/13/2020,GA,Georgia,Turner,,-,-
3/14/2020,GA,Georgia,Turner,,-,-
3/15/2020,GA,Georgia,Turner,,-,-
3/16/2020,GA,Georgia,Turner,,-,-
3/17/2020,GA,Georgia,Turner,,-,-
3/18/2020,GA,Georgia,Turner,,-,-
3/19/2020,GA,Georgia,Turner,,-,-
3/21/2020,GA,Georgia,Turner,,-,-
3/2/2020,GA,Georgia,Unknown,,-,-
3/3/2020,GA,Georgia,Unknown,,-,-
3/4/2020,GA,Georgia,Unknown,,-,-
3/5/2020,GA,Georgia,Unknown,,-,-
3/6/2020,GA,Georgia,Unknown,,-,-
3/7/2020,GA,Georgia,Unknown,,-,-
3/8/2020,GA,Georgia,Unknown,,-,-
3/9/2020,GA,Georgia,Unknown,,-,-
3/10/2020,GA,Georgia,Unknown,,-,-
3/11/2020,GA,Georgia,Unknown,,-,-
3/12/2020,GA,Georgia,Unknown,,-,-
3/13/2020,GA,Georgia,Unknown,,-,-
3/14/2020,GA,Georgia,Unknown,,-,-
3/15/2020,GA,Georgia,Unknown,,-,-
3/16/2020,GA,Georgia,Unknown,,-,-
3/17/2020,GA,Georgia,Unknown,,-,-
3/18/2020,GA,Georgia,Unknown,,-,-
3/2/2020,GA,Georgia,Whitfield,,-,-
3/3/2020,GA,Georgia,Whitfield,,-,-
3/4/2020,GA,Georgia,Whitfield,,-,-
3/5/2020,GA,Georgia,Whitfield,,-,-
3/6/2020,GA,Georgia,Whitfield,,-,-
3/7/2020,GA,Georgia,Whitfield,,-,-
3/8/2020,GA,Georgia,Whitfield,,-,-
3/9/2020,GA,Georgia,Whitfield,,-,-
3/10/2020,GA,Georgia,Whitfield,,-,-
3/11/2020,GA,Georgia,Whitfield,,-,-
3/12/2020,GA,Georgia,Whitfield,,-,-
3/13/2020,GA,Georgia,Whitfield,,-,-
3/14/2020,GA,Georgia,Whitfield,,-,-
3/15/2020,GA,Georgia,Whitfield,,-,-
3/16/2020,GA,Georgia,Whitfield,,-,-
3/17/2020,GA,Georgia,Whitfield,,-,-
3/19/2020,GA,Georgia,Whitfield,,-,-
3/20/2020,GA,Georgia,Whitfield,,-,-
3/21/2020,GA,Georgia,Whitfield,,-,-
3/2/2020,GA,Georgia,Worth,,-,-
3/3/2020,GA,Georgia,Worth,,-,-
3/4/2020,GA,Georgia,Worth,,-,-
3/5/2020,GA,Georgia,Worth,,-,-
3/6/2020,GA,Georgia,Worth,,-,-
3/7/2020,GA,Georgia,Worth,,-,-
3/8/2020,GA,Georgia,Worth,,-,-
3/9/2020,GA,Georgia,Worth,,-,-
3/10/2020,GA,Georgia,Worth,,-,-
3/11/2020,GA,Georgia,Worth,,-,-
3/12/2020,GA,Georgia,Worth,,-,-
3/13/2020,GA,Georgia,Worth,,-,-
3/14/2020,GA,Georgia,Worth,,-,-
3/15/2020,GA,Georgia,Worth,,-,-
3/16/2020,GA,Georgia,Worth,,-,-
3/17/2020,GA,Georgia,Worth,,-,-
3/18/2020,GA,Georgia,Worth,,-,-
3/19/2020,GA,Georgia,Worth,,-,-
3/21/2020,GA,Georgia,Worth,,-,-
3/22/2020,AR,Arkansas,Benton,1–4,0,-
3/22/2020,AR,Arkansas,Boone,1–4,0,-
3/22/2020,AR,Arkansas,Bradley,1–4,0,-
3/22/2020,AR,Arkansas,Clark,1–4,0,-
3/22/2020,AR,Arkansas,Cleburne,25,0,-
3/22/2020,AR,Arkansas,Cleveland,1–4,0,-
3/22/2020,AR,Arkansas,Columbia,1–4,0,-
3/22/2020,AR,Arkansas,Conway,1–4,0,-
3/22/2020,AR,Arkansas,Craighead,1–4,0,-
3/22/2020,AR,Arkansas,Crittenden,1–4,0,-
3/22/2020,AR,Arkansas,Desha,1–4,0,-
3/22/2020,AR,Arkansas,Faulkner,7,0,-
3/22/2020,AR,Arkansas,Garland,9,0,-
3/22/2020,AR,Arkansas,Grant,1–4,0,-
3/22/2020,AR,Arkansas,Greene,1–4,0,-
3/22/2020,AR,Arkansas,Independence,1–4,0,-
3/22/2020,AR,Arkansas,Jefferson,20,0,-
3/22/2020,AR,Arkansas,Lincoln,1–4,0,-
3/22/2020,AR,Arkansas,Poinsett,1–4,0,-
3/22/2020,AR,Arkansas,Polk,1–4,0,-
3/22/2020,AR,Arkansas,Pope,1–4,0,-
3/22/2020,AR,Arkansas,Pulaski,52,0,-
3/22/2020,AR,Arkansas,Saline,1–4,0,-
3/22/2020,AR,Arkansas,Searcy,1–4,0,-
3/22/2020,AR,Arkansas,Sebastian,1–4,0,-
3/22/2020,AR,Arkansas,Union,1–4,0,-
3/22/2020,AR,Arkansas,Sevier,1–4,0,-
3/22/2020,AR,Arkansas,Van Buren,1–4,0,-
3/22/2020,AR,Arkansas,Washington,5,0,-
3/22/2020,AR,Arkansas,Woodruff,1–4,0,-
3/22/2020,AR,Arkansas,Under Investigation,1,0,-
3/22/2020,AZ,Arizona,Maricopa,81,-,-
3/22/2020,AZ,Arizona,Pinal,16,-,-
3/22/2020,AZ,Arizona,Coconino,14,-,-
3/22/2020,AZ,Arizona,Pima,17,-,-
3/22/2020,AZ,Arizona,Navajo,13,-,-
3/22/2020,AZ,Arizona,Navajo Nation,26,-,-
3/22/2020,AZ,Arizona,Yavapai,3,-,-
3/22/2020,AZ,Arizona,Apache,3,-,-
3/22/2020,AZ,Arizona,Cochise,1,-,-
3/22/2020,AZ,Arizona,Graham,2,-,-
3/22/2020,AZ,Arizona,Santa Cruz,1,-,-
3/22/2020,AZ,Arizona,Yuma,1,-,-
3/22/2020,CA,California,Los Angeles,409,5,-
3/22/2020,CA,California,Santa Clara,302,10,-
3/22/2020,CA,California,San Diego,178,1,-
3/22/2020,CA,California,San Mateo,118,1,-
3/22/2020,CA,California,San Francisco,108,0,-
3/22/2020,CA,California,Alameda,106,0,-
3/22/2020,CA,California,Orange,95,0,-
3/22/2020,CA,California,Contra Costa,61,1,-
3/22/2020,CA,California,Sacramento,53,3,-
3/22/2020,CA,California,Riverside,45,6,-
3/22/2020,CA,California,San Joaquin,41,2,-
3/22/2020,CA,California,Marin,38,0,-
3/22/2020,CA,California,Ventura,30,1,-
3/22/2020,CA,California,Sonoma,27,1,-
3/22/2020,CA,California,San Luis Obispo,27,0,-
3/22/2020,CA,California,Santa Barbara,18,0,-
3/22/2020,CA,California,San Bernardino,17,0,-
3/22/2020,CA,California,Santa Cruz,15,0,-
3/22/2020,CA,California,Solano,14,0,-
3/22/2020,CA,California,Monterey,14,1,-
3/22/2020,CA,California,Placer,12,1,-
3/22/2020,CA,California,Tulare,11,0,-
3/22/2020,CA,California,Stanislaus,8,0,-
3/22/2020,CA,California,Yolo,6,1,-
3/22/2020,CA,California,San Benito,6,1,-
3/22/2020,CA,California,Imperial,6,0,-
3/22/2020,CA,California,Fresno,6,0,-
3/22/2020,CA,California,Kern,4,0,-
3/22/2020,CA,California,Madera,3,0,-
3/22/2020,CA,California,Yuba,3,0,-
3/22/2020,CA,California,El Dorado,2,0,-
3/22/2020,CA,California,Humboldt,2,0,-
3/22/2020,CA,California,Napa,2,0,-
3/22/2020,CA,California,Calaveras,2,0,-
3/22/2020,CA,California,Butte,2,0,-
3/22/2020,CA,California,Amador,2,0,-
3/22/2020,CA,California,Siskiyou,2,0,-
3/22/2020,CA,California,Shasta,1,0,-
3/22/2020,CA,California,Nevada,1,0,-
3/22/2020,CA,California,Mendocino,1,0,-
3/22/2020,CA,California,Mono,1,0,-
3/22/2020,CO,Colorado,Adams,18,0,-
3/22/2020,CO,Colorado,Arapahoe,45,0,-
3/22/2020,CO,Colorado,Boulder,37,0,-
3/22/2020,CO,Colorado,Broomfield,2,0,-
3/22/2020,CO,Colorado,Chaffee,3,0,-
3/22/2020,CO,Colorado,Clear Creek,3,0,-
3/22/2020,CO,Colorado,Crowley,1,1,-
3/22/2020,CO,Colorado,Denver,125,0,-
3/22/2020,CO,Colorado,Douglas,33,0,-
3/22/2020,CO,Colorado,Eagle,80,1,-
3/22/2020,CO,Colorado,Elbert,3,0,-
3/22/2020,CO,Colorado,El Paso,74,3,-
3/22/2020,CO,Colorado,Garfield,8,0,-
3/22/2020,CO,Colorado,Grand,3,0,-
3/22/2020,CO,Colorado,Gunnison,22,0,-
3/22/2020,CO,Colorado,Hinsdale,1,0,-
3/22/2020,CO,Colorado,Jefferson,51,0,-
3/22/2020,CO,Colorado,Larimer,32,0,-
3/22/2020,CO,Colorado,Mesa,2,0,-
3/22/2020,CO,Colorado,Montrose,1,0,-
3/22/2020,CO,Colorado,Morgan,2,0,-
3/22/2020,CO,Colorado,Park,1,0,-
3/22/2020,CO,Colorado,Pitkin,16,0,-
3/22/2020,CO,Colorado,Pueblo,3,0,-
3/22/2020,CO,Colorado,Rio Blanco,1,0,-
3/22/2020,CO,Colorado,Routt,3,0,-
3/22/2020,CO,Colorado,Miguel,1,0,-
3/22/2020,CO,Colorado,Summit,7,0,-
3/22/2020,CO,Colorado,Weld,37,1,-
3/22/2020,CO,Colorado,Yuma,9,0,-
3/22/2020,CO,Colorado,Unknown,1,0,-
3/22/2020,CT,Connecticut,Fairfield,208,5,-
3/22/2020,CT,Connecticut,Hartford,54,1,-
3/22/2020,CT,Connecticut,Litchfield,12,0,-
3/22/2020,CT,Connecticut,Middlesex,6,0,-
3/22/2020,CT,Connecticut,New Haven,29,0,-
3/22/2020,CT,Connecticut,New London,3,0,-
3/22/2020,CT,Connecticut,Tolland,14,2,-
3/22/2020,CT,Connecticut,Windham,1,0,-
3/22/2020,DE,Delaware,Kent,5,-,-
3/22/2020,DE,Delaware,New Castle,33,-,-
3/22/2020,DE,Delaware,Sussex,9,-,-
3/22/2020,FL,Florida,Dade,11,-,-
3/22/2020,FL,Florida,Broward,11,-,-
